year,round,driver,constructor,circuit,location,country,date,position,grid,qualifying_position,dnf,pit_stops,temperature,humidity,wind_speed,precipitation,driver_podiums,constructor_podiums,driver_wins,constructor_wins
2017,19,Sebastian Vettel,Ferrari,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,1,2,-1,False,0,20.6,,9.6,0.0,46,36,26,11
2017,19,Sergio Pérez,Force India,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,9,5,-1,False,0,20.6,,9.6,0.0,5,1,0,0
2017,19,Pierre Gasly,Toro Rosso,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,12,19,-1,True,0,20.6,,9.6,0.0,3,1,1,1
2017,18,Daniel Ricciardo,Red Bull,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2017-10-29,20,16,-1,True,0,,,,,13,2,3,0
2017,19,Felipe Massa,Williams,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,7,9,-1,False,0,20.6,,9.6,0.0,24,24,9,9
2017,19,Pascal Wehrlein,Sauber,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,14,15,-1,True,0,20.6,,9.6,0.0,0,1,0,0
2017,19,Valtteri Bottas,Mercedes,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,2,1,-1,False,0,20.6,,9.6,0.0,23,20,3,9
2017,19,Romain Grosjean,Haas F1 Team,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,15,11,-1,True,0,20.6,,9.6,0.0,10,0,0,0
2017,19,Brendon Hartley,Toro Rosso,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,17,18,-1,True,0,20.6,,9.6,0.0,0,1,0,1
2017,18,Nico Hülkenberg,Renault,Autódromo Hermanos Rodríguez,Mexico City,Mexico,2017-10-29,19,7,-1,True,0,,,,,0,13,0,6
2017,19,Marcus Ericsson,Sauber,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,13,17,-1,True,0,20.6,,9.6,0.0,0,1,0,0
2017,19,Lewis Hamilton,Mercedes,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,4,20,-1,False,0,20.6,,9.6,0.0,46,20,18,9
2017,19,Daniel Ricciardo,Red Bull,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,6,14,-1,False,0,20.6,,9.6,0.0,13,2,3,0
2017,19,Fernando Alonso,McLaren,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,8,6,-1,False,0,20.6,,9.6,0.0,45,24,18,6
2017,19,Max Verstappen,Red Bull,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,5,4,-1,False,0,20.6,,9.6,0.0,2,2,0,0
2017,19,Nico Hülkenberg,Renault,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,10,7,-1,True,0,20.6,,9.6,0.0,0,13,0,6
2017,19,Esteban Ocon,Force India,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,18,10,-1,True,0,20.6,,9.6,0.0,2,1,1,0
2017,19,Kevin Magnussen,Haas F1 Team,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,20,13,-1,True,0,20.6,,9.6,0.0,0,0,0,0
2017,19,Stoffel Vandoorne,McLaren,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,19,12,-1,True,0,20.6,,9.6,0.0,0,24,0,6
2017,19,Lance Stroll,Williams,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,16,16,-1,True,0,20.6,,9.6,0.0,3,24,0,9
2017,20,Valtteri Bottas,Mercedes,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,1,1,-1,False,0,23.8,,14.5,,23,20,3,9
2017,19,Carlos Sainz,Renault,Autódromo José Carlos Pace,São Paulo,Brazil,2017-11-12,11,8,-1,True,0,20.6,,9.6,0.0,0,13,0,6
2017,20,Max Verstappen,Red Bull,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,5,6,-1,False,0,23.8,,14.5,,2,2,0,0
2017,20,Lewis Hamilton,Mercedes,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,2,2,-1,False,0,23.8,,14.5,,46,20,18,9
2017,20,Sebastian Vettel,Ferrari,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,3,3,-1,False,0,23.8,,14.5,,46,36,26,11
2017,20,Nico Hülkenberg,Renault,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,6,7,-1,False,0,23.8,,14.5,,0,13,0,6
2017,20,Sergio Pérez,Force India,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,7,8,-1,False,0,23.8,,14.5,,5,1,0,0
2017,20,Esteban Ocon,Force India,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,8,9,-1,False,0,23.8,,14.5,,2,1,1,0
2017,20,Fernando Alonso,McLaren,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,9,11,-1,True,0,23.8,,14.5,,45,24,18,6
2017,20,Kevin Magnussen,Haas F1 Team,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,13,14,-1,True,0,23.8,,14.5,,0,0,0,0
2017,20,Romain Grosjean,Haas F1 Team,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,11,16,-1,True,0,23.8,,14.5,,10,0,0,0
2017,20,Felipe Massa,Williams,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,10,10,-1,True,0,23.8,,14.5,,24,24,9,9
2017,20,Stoffel Vandoorne,McLaren,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,12,13,-1,True,0,23.8,,14.5,,0,24,0,6
2017,20,Pascal Wehrlein,Sauber,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,14,18,-1,True,0,23.8,,14.5,,0,1,0,0
2017,20,Brendon Hartley,Toro Rosso,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,15,20,-1,True,0,23.8,,14.5,,0,1,0,1
2017,20,Kimi Räikkönen,Ferrari,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,4,5,-1,False,0,23.8,,14.5,,35,36,9,11
2017,20,Pierre Gasly,Toro Rosso,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,16,17,-1,True,0,23.8,,14.5,,3,1,1,1
2017,20,Lance Stroll,Williams,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,18,15,-1,True,0,23.8,,14.5,,3,24,0,9
2017,20,Carlos Sainz,Renault,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,19,12,-1,True,0,23.8,,14.5,,0,13,0,6
2018,1,Sebastian Vettel,Ferrari,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,1,3,-1,False,0,15.8,,31.1,13.4,46,36,26,11
2018,1,Kimi Räikkönen,Ferrari,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,3,2,-1,False,0,15.8,,31.1,13.4,35,36,9,11
2018,1,Stoffel Vandoorne,McLaren,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,9,11,-1,False,0,15.8,,31.1,13.4,0,24,0,6
2018,1,Nico Hülkenberg,Renault,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,7,7,-1,False,0,15.8,,31.1,13.4,0,13,0,6
2018,1,Daniel Ricciardo,Red Bull,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,4,8,-1,False,0,15.8,,31.1,13.4,13,2,3,0
2017,20,Marcus Ericsson,Sauber,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,17,19,-1,True,0,23.8,,14.5,,0,1,0,0
2018,1,Carlos Sainz,Renault,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,10,9,-1,False,0,15.8,,31.1,13.4,0,13,0,6
2018,1,Fernando Alonso,McLaren,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,5,10,-1,False,0,15.8,,31.1,13.4,45,24,18,6
2018,1,Valtteri Bottas,Mercedes,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,8,15,-1,False,0,15.8,,31.1,13.4,23,20,3,9
2018,1,Sergio Pérez,Force India,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,11,12,-1,False,0,15.8,,31.1,13.4,5,1,0,0
2017,20,Daniel Ricciardo,Red Bull,Yas Marina Circuit,Abu Dhabi,UAE,2017-11-26,20,4,-1,True,0,23.8,,14.5,,13,2,3,0
2018,1,Max Verstappen,Red Bull,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,6,4,-1,False,0,15.8,,31.1,13.4,2,2,0,0
2018,1,Lewis Hamilton,Mercedes,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,2,1,-1,False,0,15.8,,31.1,13.4,46,20,18,9
2018,1,Esteban Ocon,Force India,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,12,14,-1,False,0,15.8,,31.1,13.4,2,1,1,0
2018,1,Brendon Hartley,Toro Rosso,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,15,16,-1,True,0,15.8,,31.1,13.4,0,1,0,1
2018,1,Lance Stroll,Williams,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,14,13,-1,False,0,15.8,,31.1,13.4,3,24,0,9
2018,1,Romain Grosjean,Haas F1 Team,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,16,6,-1,True,0,15.8,,31.1,13.4,10,0,0,0
2018,1,Kevin Magnussen,Haas F1 Team,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,17,5,-1,True,0,15.8,,31.1,13.4,0,0,0,0
2018,2,Kevin Magnussen,Haas F1 Team,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,5,6,-1,False,0,26.1,,10.7,,0,0,0,0
2018,1,Marcus Ericsson,Sauber,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,19,17,-1,True,0,15.8,,31.1,13.4,0,1,0,0
2018,1,Pierre Gasly,Toro Rosso,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,18,20,-1,True,0,15.8,,31.1,13.4,3,1,1,1
2018,1,Charles Leclerc,Sauber,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,13,18,-1,False,0,15.8,,31.1,13.4,23,1,5,0
2018,2,Sebastian Vettel,Ferrari,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,1,1,-1,False,0,26.1,,10.7,,46,36,26,11
2018,2,Valtteri Bottas,Mercedes,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,2,3,-1,False,0,26.1,,10.7,,23,20,3,9
2018,2,Lewis Hamilton,Mercedes,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,3,9,-1,False,0,26.1,,10.7,,46,20,18,9
2018,2,Pierre Gasly,Toro Rosso,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,4,5,-1,False,0,26.1,,10.7,,3,1,1,1
2018,2,Fernando Alonso,McLaren,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,7,13,-1,True,0,26.1,,10.7,,45,24,18,6
2018,2,Stoffel Vandoorne,McLaren,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,8,14,-1,True,0,26.1,,10.7,,0,24,0,6
2018,1,Sergey Sirotkin,Williams,Albert Park Grand Prix Circuit,Melbourne,Australia,2018-03-25,20,19,-1,True,0,15.8,,31.1,13.4,0,24,0,9
2018,2,Marcus Ericsson,Sauber,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,9,17,-1,True,0,26.1,,10.7,,0,1,0,0
2018,2,Charles Leclerc,Sauber,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,12,19,-1,True,0,26.1,,10.7,,23,1,5,0
2018,2,Carlos Sainz,Renault,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,11,10,-1,True,0,26.1,,10.7,,0,13,0,6
2018,2,Romain Grosjean,Haas F1 Team,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,13,16,-1,True,0,26.1,,10.7,,10,0,0,0
2018,2,Brendon Hartley,Toro Rosso,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,17,11,-1,True,0,26.1,,10.7,,0,1,0,1
2018,2,Lance Stroll,Williams,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,14,20,-1,True,0,26.1,,10.7,,3,24,0,9
2018,2,Sergio Pérez,Force India,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,16,12,-1,True,0,26.1,,10.7,,5,1,0,0
2018,2,Nico Hülkenberg,Renault,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,6,7,-1,False,0,26.1,,10.7,,0,13,0,6
2018,2,Kimi Räikkönen,Ferrari,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,18,2,-1,True,0,26.1,,10.7,,35,36,9,11
2018,2,Max Verstappen,Red Bull,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,19,15,-1,True,0,26.1,,10.7,,2,2,0,0
2018,2,Daniel Ricciardo,Red Bull,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,20,4,-1,True,0,26.1,,10.7,,13,2,3,0
2018,3,Kimi Räikkönen,Ferrari,Shanghai International Circuit,Shanghai,China,2018-04-15,3,2,-1,False,0,14.1,,13.4,,35,36,9,11
2018,2,Sergey Sirotkin,Williams,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,15,18,-1,True,0,26.1,,10.7,,0,24,0,9
2018,3,Daniel Ricciardo,Red Bull,Shanghai International Circuit,Shanghai,China,2018-04-15,1,6,-1,False,0,14.1,,13.4,,13,2,3,0
2018,2,Esteban Ocon,Force India,Bahrain International Circuit,Sakhir,Bahrain,2018-04-08,10,8,-1,True,0,26.1,,10.7,,2,1,1,0
2018,3,Valtteri Bottas,Mercedes,Shanghai International Circuit,Shanghai,China,2018-04-15,2,3,-1,False,0,14.1,,13.4,,23,20,3,9
2018,3,Lewis Hamilton,Mercedes,Shanghai International Circuit,Shanghai,China,2018-04-15,4,4,-1,False,0,14.1,,13.4,,46,20,18,9
2018,3,Max Verstappen,Red Bull,Shanghai International Circuit,Shanghai,China,2018-04-15,5,5,-1,False,0,14.1,,13.4,,2,2,0,0
2018,3,Kevin Magnussen,Haas F1 Team,Shanghai International Circuit,Shanghai,China,2018-04-15,10,11,-1,False,0,14.1,,13.4,,0,0,0,0
2018,3,Sebastian Vettel,Ferrari,Shanghai International Circuit,Shanghai,China,2018-04-15,8,1,-1,False,0,14.1,,13.4,,46,36,26,11
2018,3,Carlos Sainz,Renault,Shanghai International Circuit,Shanghai,China,2018-04-15,9,9,-1,False,0,14.1,,13.4,,0,13,0,6
2018,3,Esteban Ocon,Force India,Shanghai International Circuit,Shanghai,China,2018-04-15,11,12,-1,False,0,14.1,,13.4,,2,1,1,0
2018,3,Stoffel Vandoorne,McLaren,Shanghai International Circuit,Shanghai,China,2018-04-15,13,14,-1,False,0,14.1,,13.4,,0,24,0,6
2018,3,Romain Grosjean,Haas F1 Team,Shanghai International Circuit,Shanghai,China,2018-04-15,17,10,-1,False,0,14.1,,13.4,,10,0,0,0
2018,3,Lance Stroll,Williams,Shanghai International Circuit,Shanghai,China,2018-04-15,14,18,-1,False,0,14.1,,13.4,,3,24,0,9
2018,3,Fernando Alonso,McLaren,Shanghai International Circuit,Shanghai,China,2018-04-15,7,13,-1,False,0,14.1,,13.4,,45,24,18,6
2018,3,Brendon Hartley,Toro Rosso,Shanghai International Circuit,Shanghai,China,2018-04-15,20,15,-1,True,0,14.1,,13.4,,0,1,0,1
2018,3,Nico Hülkenberg,Renault,Shanghai International Circuit,Shanghai,China,2018-04-15,6,7,-1,False,0,14.1,,13.4,,0,13,0,6
2018,3,Charles Leclerc,Sauber,Shanghai International Circuit,Shanghai,China,2018-04-15,19,19,-1,False,0,14.1,,13.4,,23,1,5,0
2018,3,Sergey Sirotkin,Williams,Shanghai International Circuit,Shanghai,China,2018-04-15,15,16,-1,False,0,14.1,,13.4,,0,24,0,9
2018,4,Lewis Hamilton,Mercedes,Baku City Circuit,Baku,Azerbaijan,2018-04-29,1,2,-1,False,0,15.3,,40.5,,46,20,18,9
2018,3,Pierre Gasly,Toro Rosso,Shanghai International Circuit,Shanghai,China,2018-04-15,18,17,-1,False,0,14.1,,13.4,,3,1,1,1
2018,4,Sergio Pérez,Force India,Baku City Circuit,Baku,Azerbaijan,2018-04-29,3,8,-1,False,0,15.3,,40.5,,5,1,0,0
2018,3,Marcus Ericsson,Sauber,Shanghai International Circuit,Shanghai,China,2018-04-15,16,20,-1,False,0,14.1,,13.4,,0,1,0,0
2018,4,Kimi Räikkönen,Ferrari,Baku City Circuit,Baku,Azerbaijan,2018-04-29,2,6,-1,False,0,15.3,,40.5,,35,36,9,11
2018,4,Sebastian Vettel,Ferrari,Baku City Circuit,Baku,Azerbaijan,2018-04-29,4,1,-1,False,0,15.3,,40.5,,46,36,26,11
2018,4,Fernando Alonso,McLaren,Baku City Circuit,Baku,Azerbaijan,2018-04-29,7,12,-1,False,0,15.3,,40.5,,45,24,18,6
2018,4,Carlos Sainz,Renault,Baku City Circuit,Baku,Azerbaijan,2018-04-29,5,9,-1,False,0,15.3,,40.5,,0,13,0,6
2018,4,Brendon Hartley,Toro Rosso,Baku City Circuit,Baku,Azerbaijan,2018-04-29,10,19,-1,False,0,15.3,,40.5,,0,1,0,1
2018,3,Sergio Pérez,Force India,Shanghai International Circuit,Shanghai,China,2018-04-15,12,8,-1,False,0,14.1,,13.4,,5,1,0,0
2018,4,Kevin Magnussen,Haas F1 Team,Baku City Circuit,Baku,Azerbaijan,2018-04-29,13,15,-1,False,0,15.3,,40.5,,0,0,0,0
2018,4,Marcus Ericsson,Sauber,Baku City Circuit,Baku,Azerbaijan,2018-04-29,11,18,-1,False,0,15.3,,40.5,,0,1,0,0
2018,4,Stoffel Vandoorne,McLaren,Baku City Circuit,Baku,Azerbaijan,2018-04-29,9,16,-1,False,0,15.3,,40.5,,0,24,0,6
2018,4,Pierre Gasly,Toro Rosso,Baku City Circuit,Baku,Azerbaijan,2018-04-29,12,17,-1,False,0,15.3,,40.5,,3,1,1,1
2018,4,Romain Grosjean,Haas F1 Team,Baku City Circuit,Baku,Azerbaijan,2018-04-29,15,20,-1,True,0,15.3,,40.5,,10,0,0,0
2018,4,Charles Leclerc,Sauber,Baku City Circuit,Baku,Azerbaijan,2018-04-29,6,13,-1,False,0,15.3,,40.5,,23,1,5,0
2018,4,Valtteri Bottas,Mercedes,Baku City Circuit,Baku,Azerbaijan,2018-04-29,14,3,-1,True,0,15.3,,40.5,,23,20,3,9
2018,4,Max Verstappen,Red Bull,Baku City Circuit,Baku,Azerbaijan,2018-04-29,16,5,-1,True,0,15.3,,40.5,,2,2,0,0
2018,4,Lance Stroll,Williams,Baku City Circuit,Baku,Azerbaijan,2018-04-29,8,10,-1,False,0,15.3,,40.5,,3,24,0,9
2018,4,Daniel Ricciardo,Red Bull,Baku City Circuit,Baku,Azerbaijan,2018-04-29,17,4,-1,True,0,15.3,,40.5,,13,2,3,0
2018,4,Sergey Sirotkin,Williams,Baku City Circuit,Baku,Azerbaijan,2018-04-29,20,11,-1,True,0,15.3,,40.5,,0,24,0,9
2018,5,Kevin Magnussen,Haas F1 Team,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,6,7,-1,True,0,12.8,,9.7,,0,0,0,0
2018,4,Nico Hülkenberg,Renault,Baku City Circuit,Baku,Azerbaijan,2018-04-29,18,14,-1,True,0,15.3,,40.5,,0,13,0,6
2018,5,Lewis Hamilton,Mercedes,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,1,1,-1,False,0,12.8,,9.7,,46,20,18,9
2018,5,Max Verstappen,Red Bull,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,3,5,-1,False,0,12.8,,9.7,,2,2,0,0
2018,5,Sebastian Vettel,Ferrari,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,4,3,-1,False,0,12.8,,9.7,,46,36,26,11
2018,5,Carlos Sainz,Renault,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,7,9,-1,True,0,12.8,,9.7,,0,13,0,6
2018,5,Valtteri Bottas,Mercedes,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,2,2,-1,False,0,12.8,,9.7,,23,20,3,9
2018,5,Fernando Alonso,McLaren,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,8,8,-1,True,0,12.8,,9.7,,45,24,18,6
2018,5,Brendon Hartley,Toro Rosso,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,12,20,-1,True,0,12.8,,9.7,,0,1,0,1
2018,4,Esteban Ocon,Force India,Baku City Circuit,Baku,Azerbaijan,2018-04-29,19,7,-1,True,0,15.3,,40.5,,2,1,1,0
2018,5,Lance Stroll,Williams,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,11,18,-1,True,0,12.8,,9.7,,3,24,0,9
2018,5,Marcus Ericsson,Sauber,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,13,17,-1,True,0,12.8,,9.7,,0,1,0,0
2018,5,Sergey Sirotkin,Williams,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,14,19,-1,True,0,12.8,,9.7,,0,24,0,9
2018,5,Stoffel Vandoorne,McLaren,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,15,11,-1,True,0,12.8,,9.7,,0,24,0,6
2018,5,Charles Leclerc,Sauber,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,10,14,-1,True,0,12.8,,9.7,,23,1,5,0
2018,5,Esteban Ocon,Force India,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,16,13,-1,True,0,12.8,,9.7,,2,1,1,0
2018,5,Sergio Pérez,Force India,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,9,15,-1,True,0,12.8,,9.7,,5,1,0,0
2018,5,Pierre Gasly,Toro Rosso,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,19,12,-1,True,0,12.8,,9.7,,3,1,1,1
2018,5,Daniel Ricciardo,Red Bull,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,5,6,-1,False,0,12.8,,9.7,,13,2,3,0
2018,5,Romain Grosjean,Haas F1 Team,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,18,10,-1,True,0,12.8,,9.7,,10,0,0,0
2018,5,Kimi Räikkönen,Ferrari,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,17,4,-1,True,0,12.8,,9.7,,35,36,9,11
2018,6,Sebastian Vettel,Ferrari,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,2,2,-1,False,0,23.3,,16.2,0.0,46,36,26,11
2018,6,Kimi Räikkönen,Ferrari,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,4,4,-1,False,0,23.3,,16.2,0.0,35,36,9,11
2018,6,Pierre Gasly,Toro Rosso,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,7,10,-1,False,0,23.3,,16.2,0.0,3,1,1,1
2018,6,Nico Hülkenberg,Renault,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,8,11,-1,False,0,23.3,,16.2,0.0,0,13,0,6
2018,6,Lewis Hamilton,Mercedes,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,3,3,-1,False,0,23.3,,16.2,0.0,46,20,18,9
2018,6,Esteban Ocon,Force India,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,6,6,-1,False,0,23.3,,16.2,0.0,2,1,1,0
2018,6,Max Verstappen,Red Bull,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,9,20,-1,False,0,23.3,,16.2,0.0,2,2,0,0
2018,6,Valtteri Bottas,Mercedes,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,5,5,-1,False,0,23.3,,16.2,0.0,23,20,3,9
2018,6,Kevin Magnussen,Haas F1 Team,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,13,19,-1,False,0,23.3,,16.2,0.0,0,0,0,0
2018,6,Daniel Ricciardo,Red Bull,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,1,1,-1,False,0,23.3,,16.2,0.0,13,2,3,0
2018,5,Nico Hülkenberg,Renault,Circuit de Barcelona-Catalunya,Montmeló,Spain,2018-05-13,20,16,-1,True,0,12.8,,9.7,,0,13,0,6
2018,6,Marcus Ericsson,Sauber,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,11,16,-1,False,0,23.3,,16.2,0.0,0,1,0,0
2018,6,Romain Grosjean,Haas F1 Team,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,15,18,-1,True,0,23.3,,16.2,0.0,10,0,0,0
2018,6,Sergey Sirotkin,Williams,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,16,13,-1,True,0,23.3,,16.2,0.0,0,24,0,9
2018,6,Carlos Sainz,Renault,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,10,8,-1,False,0,23.3,,16.2,0.0,0,13,0,6
2018,6,Brendon Hartley,Toro Rosso,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,19,15,-1,True,0,23.3,,16.2,0.0,0,1,0,1
2018,6,Lance Stroll,Williams,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,17,17,-1,True,0,23.3,,16.2,0.0,3,24,0,9
2018,6,Sergio Pérez,Force India,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,12,9,-1,False,0,23.3,,16.2,0.0,5,1,0,0
2018,6,Fernando Alonso,McLaren,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,20,7,-1,True,0,23.3,,16.2,0.0,45,24,18,6
2018,6,Stoffel Vandoorne,McLaren,Circuit de Monaco,Monte-Carlo,Monaco,2018-05-27,14,12,-1,True,0,23.3,,16.2,0.0,0,24,0,6
2018,7,Sebastian Vettel,Ferrari,Circuit Gilles Villeneuve,Montreal,Canada,2018-06-10,1,1,-1,False,0,16.4,,6.2,0.0,46,36,26,11
2018,7,Nico Hülkenberg,Renault,Circuit Gilles Villeneuve,Montreal,Canada,2018-06-10,7,7,-1,True,0,16.4,,6.2,0.0,0,13,0,6
2018,7,Carlos Sainz,Renault,Circuit Gilles Villeneuve,Montreal,Canada,2018-06-10,8,9,-1,True,0,16.4,,6.2,0.0,0,13,0,6
2018,7,Esteban Ocon,Force India,Circuit Gilles Villeneuve,Montreal,Canada,2018-06-10,9,8,-1,True,0,16.4,,6.2,0.0,2,1,1,0
2018,7,Kevin Magnussen,Haas F1 Team,Circuit Gilles Villeneuve,Montreal,Canada,2018-06-10,13,11,-1,True,0,16.4,,6.2,0.0,0,0,0,0
2018,7,Charles Leclerc,Sauber,Circuit Gilles Villeneuve,Montreal,Canada,2018-06-10,10,13,-1,True,0,16.4,,6.2,0.0,23,1,5,0
2018,7,Romain Grosjean,Haas F1 Team,Circuit Gilles Villeneuve,Montreal,Canada,2018-06-10,12,20,-1,True,0,16.4,,6.2,0.0,10,0,0,0
2018,7,Lewis Hamilton,Mercedes,Circuit Gilles Villeneuve,Montreal,Canada,2018-06-10,5,4,-1,False,0,16.4,,6.2,0.0,46,20,18,9
2018,7,Kimi Räikkönen,Ferrari,Circuit Gilles Villeneuve,Montreal,Canada,2018-06-10,6,5,-1,False,0,16.4,,6.2,0.0,35,36,9,11
2018,7,Daniel Ricciardo,Red Bull,Circuit Gilles Villeneuve,Montreal,Canada,2018-06-10,4,6,-1,False,0,16.4,,6.2,0.0,13,2,3,0
2018,7,Marcus Ericsson,Sauber,Circuit Gilles Villeneuve,Montreal,Canada,2018-06-10,15,19,-1,True,0,16.4,,6.2,0.0,0,1,0,0
